Date,SO2,NOx,RSPM,SPM,AQI,Location,Carbon_Footprint,Zone,PM2.5,Cigarettes_per_Day
02-11-2014,15,28,28,69,35,Viman Nagar,128.2,Green Zone,14.00,0.64
03-11-2014,21,98,79,221,118,Hinjewadi,393.3,Red Zone,39.50,1.80
03-11-2014,43,41,83,214,83,Magarpatta,360.3,Red Zone,41.50,1.89
04-11-2014,14,37,184,342,156,Baner,574.7,Red Zone,92.00,4.18
05-11-2014,26,41,38,75,51,Koregaon Park,158.4,Green Zone,19.00,0.86
05-11-2014,20,49,68,221,68,Baner,348.6,Red Zone,34.00,1.55
06-11-2014,20,11,30,221,30,Baner,287.8,Yellow Zone,15.00,0.68
06-11-2014,28,60,49,102,75,Baner,212.3,Yellow Zone,24.50,1.11
07-11-2014,20,11,48,221,48,Koregaon Park,304,Red Zone,24.00,1.09
07-11-2014,44,41,35,56,55,Hinjewadi,143.8,Green Zone,17.50,0.80
08-11-2014,29,53,34,74,66,Viman Nagar,163.6,Green Zone,17.00,0.77
08-11-2014,20,9,48,221,48,Koregaon Park,302.6,Red Zone,24.00,1.09
09-11-2014,20,49,76,221,76,Viman Nagar,355.8,Red Zone,38.00,1.73
09-11-2014,20,42,78,183,78,Viman Nagar,310.9,Red Zone,39.00,1.77
10-11-2014,25,41,98,139,98,Magarpatta,282.3,Yellow Zone,49.00,2.23
10-11-2014,20,49,80,221,80,Baner,359.4,Red Zone,40.00,1.82
11-11-2014,20,49,89,221,89,Kharadi,367.5,Red Zone,44.50,2.02
12-11-2014,27,40,74,106,74,Viman Nagar,224.7,Yellow Zone,37.00,1.68
12-11-2014,20,49,65,221,65,Baner,345.9,Red Zone,32.50,1.48
13-11-2014,20,13,48,221,48,Kharadi,305.4,Red Zone,24.00,1.09
13-11-2014,24,58,83,117,83,Viman Nagar,256,Yellow Zone,41.50,1.89
14-11-2014,29,45,23,42,56,Koregaon Park,112.9,Green Zone,11.50,0.52
15-11-2014,4,9,46,221,46,Magarpatta,292.8,Yellow Zone,23.00,1.05
15-11-2014,22,47,29,68,59,Viman Nagar,144.8,Green Zone,14.50,0.66
16-11-2014,13,37,24,56,46,Viman Nagar,115.6,Green Zone,12.00,0.55
16-11-2014,20,49,45,221,45,Viman Nagar,327.9,Red Zone,22.50,1.02
17-11-2014,13,37,25,63,46,Koregaon Park,124.2,Green Zone,12.50,0.57
17-11-2014,20,49,48,221,48,Baner,330.6,Red Zone,24.00,1.09
18-11-2014,20,49,44,221,44,Baner,327,Red Zone,22.00,1.00
19-11-2014,22,41,39,98,51,Koregaon Park,182.6,Green Zone,19.50,0.89
19-11-2014,20,49,46,221,46,Baner,328.8,Red Zone,23.00,1.05
20-11-2014,20,9,50,221,50,Baner,304.4,Red Zone,25.00,1.14
20-11-2014,18,41,39,122,51,Koregaon Park,207,Yellow Zone,19.50,0.89
21-11-2014,20,49,72,221,72,Hinjewadi,352.2,Red Zone,36.00,1.64
21-11-2014,16,21,29,48,29,Viman Nagar,101.6,Green Zone,14.50,0.66
22-11-2014,20,49,64,221,64,Viman Nagar,345,Red Zone,32.00,1.45
22-11-2014,17,39,40,127,49,Hinjewadi,211.5,Yellow Zone,20.00,0.91
23-11-2014,13,36,64,162,64,Baner,267.5,Yellow Zone,32.00,1.45
23-11-2014,20,49,80,221,80,Koregaon Park,359.4,Red Zone,40.00,1.82
24-11-2014,10,30,135,221,123,Magarpatta,390.6,Red Zone,67.50,3.07
24-11-2014,12,55,121,304,114,Baner,487.8,Red Zone,60.50,2.75
25-11-2014,8,34,182,221,155,Kharadi,434.7,Red Zone,91.00,4.14
26-11-2014,24,22,174,221,149,Kharadi,427.1,Red Zone,87.00,3.95
27-11-2014,19,16,128,221,119,Koregaon Park,379,Red Zone,64.00,2.91
27-11-2014,33,26,60,228,60,Viman Nagar,339.5,Red Zone,30.00,1.36
28-11-2014,25,47,89,293,89,Koregaon Park,447.8,Red Zone,44.50,2.02
28-11-2014,21,18,139,221,126,Kharadi,391.3,Red Zone,69.50,3.16
29-11-2014,18,29,100,240,100,Kharadi,383.3,Red Zone,50.00,2.27
29-11-2014,13,15,94,221,94,Viman Nagar,344.7,Red Zone,47.00,2.14
30-11-2014,31,42,41,89,53,Koregaon Park,179.7,Green Zone,20.50,0.93
30-11-2014,20,11,42,221,42,Baner,298.6,Yellow Zone,21.00,0.95
01-12-2014,23,43,35,132,54,Viman Nagar,218.3,Yellow Zone,17.50,0.80
01-12-2014,20,49,65,221,65,Koregaon Park,345.9,Red Zone,32.50,1.48
02-12-2014,8,49,57,221,57,Kharadi,332.7,Red Zone,28.50,1.30
02-12-2014,28,31,53,102,53,Kharadi,195.6,Green Zone,26.50,1.20
03-12-2014,13,27,25,64,34,Magarpatta,118.3,Green Zone,12.50,0.57
03-12-2014,11,20,75,221,75,Magarpatta,330.1,Red Zone,37.50,1.70
04-12-2014,18,53,37,221,66,Viman Nagar,322.5,Red Zone,18.50,0.84
05-12-2014,15,65,108,183,105,Magarpatta,351.5,Red Zone,54.00,2.45
05-12-2014,12,87,104,221,107,Magarpatta,403.6,Red Zone,52.00,2.36
06-12-2014,20,49,64,221,64,Viman Nagar,345,Red Zone,32.00,1.45
06-12-2014,23,38,25,77,48,Viman Nagar,145.3,Green Zone,12.50,0.57
07-12-2014,20,49,63,221,63,Koregaon Park,344.1,Red Zone,31.50,1.43
08-12-2014,17,31,24,63,39,Magarpatta,121.1,Green Zone,12.00,0.55
08-12-2014,20,49,50,221,50,Viman Nagar,332.4,Red Zone,25.00,1.14
09-12-2014,20,49,48,221,48,Hinjewadi,330.6,Red Zone,24.00,1.09
10-12-2014,20,49,62,221,62,Viman Nagar,343.2,Red Zone,31.00,1.41
11-12-2014,13,9,63,221,63,Hinjewadi,312.6,Red Zone,31.50,1.43
11-12-2014,17,27,40,90,40,Koregaon Park,162.4,Green Zone,20.00,0.91
11-12-2014,14,33,50,111,50,Kharadi,197.2,Green Zone,25.00,1.14
12-12-2014,13,24,52,120,52,Viman Nagar,202.1,Yellow Zone,26.00,1.18
12-12-2014,10,13,72,221,72,Hinjewadi,322,Red Zone,36.00,1.64
12-12-2014,13,25,49,100,49,Koregaon Park,178.1,Green Zone,24.50,1.11
13-12-2014,17,27,41,73,41,Magarpatta,144.6,Green Zone,20.50,0.93
13-12-2014,9,10,56,221,56,Magarpatta,305,Red Zone,28.00,1.27
14-12-2014,16,22,35,72,35,Baner,134.1,Green Zone,17.50,0.80
15-12-2014,14,20,44,84,44,Baner,153,Green Zone,22.00,1.00
15-12-2014,9,49,68,221,68,Hinjewadi,343.1,Red Zone,34.00,1.55
16-12-2014,8,49,45,221,45,Koregaon Park,321.9,Red Zone,22.50,1.02
17-12-2014,20,42,31,97,53,Kharadi,174,Green Zone,15.50,0.70
17-12-2014,9,9,52,221,52,Viman Nagar,300.7,Red Zone,26.00,1.18
18-12-2014,8,49,42,221,42,Viman Nagar,319.2,Red Zone,21.00,0.95
18-12-2014,11,25,34,95,34,Magarpatta,158.1,Green Zone,17.00,0.77
19-12-2014,12,31,18,67,39,Koregaon Park,117.6,Green Zone,9.00,0.41
19-12-2014,8,49,57,221,57,Koregaon Park,332.7,Red Zone,28.50,1.30
20-12-2014,18,40,20,11,50,Hinjewadi,67.1,Green Zone,10.00,0.45
20-12-2014,8,49,59,221,59,Baner,334.5,Red Zone,29.50,1.34
21-12-2014,13,33,27,92,41,Kharadi,155.1,Green Zone,13.50,0.61
21-12-2014,7,9,55,221,55,Magarpatta,302.4,Red Zone,27.50,1.25
22-12-2014,8,9,35,221,35,Magarpatta,284.9,Yellow Zone,17.50,0.80
22-12-2014,19,32,30,58,40,Viman Nagar,122.7,Green Zone,15.00,0.68
23-12-2014,8,49,35,221,35,Baner,312.9,Red Zone,17.50,0.80
24-12-2014,8,9,53,221,53,Magarpatta,301.1,Red Zone,26.50,1.20
24-12-2014,12,23,22,59,29,Koregaon Park,106.8,Green Zone,11.00,0.50
25-12-2014,12,56,155,346,137,Hinjewadi,565.3,Red Zone,77.50,3.52
26-12-2014,12,23,169,221,146,Kharadi,417.3,Red Zone,84.50,3.84
26-12-2014,20,43,101,307,101,Hinjewadi,468.7,Red Zone,50.50,2.30
27-12-2014,37,57,91,313,91,Viman Nagar,484.6,Red Zone,45.50,2.07
28-12-2014,21,60,96,291,96,Kharadi,459,Red Zone,48.00,2.18
28-12-2014,22,21,119,221,113,Magarpatta,375.9,Red Zone,59.50,2.70
29-12-2014,41,32,69,242,69,Baner,371.2,Red Zone,34.50,1.57
29-12-2014,20,15,128,221,119,Viman Nagar,378.8,Red Zone,64.00,2.91
30-12-2014,24,33,50,170,50,Magarpatta,267.1,Yellow Zone,25.00,1.14
30-12-2014,12,15,88,221,88,Viman Nagar,338.8,Red Zone,44.00,2.00
31-12-2014,20,10,40,221,40,Kharadi,296.1,Yellow Zone,20.00,0.91
01-01-2015,20,49,73,221,73,Baner,353.1,Red Zone,36.50,1.66
02-01-2015,19,35,43,127,44,Viman Nagar,212.4,Yellow Zone,21.50,0.98
03-01-2015,11,30,72,221,72,Kharadi,334.4,Red Zone,36.00,1.64
03-01-2015,17,32,42,118,42,Baner,198.5,Green Zone,21.00,0.95
04-01-2015,15,46,31,221,58,Koregaon Park,310.7,Red Zone,15.50,0.70
04-01-2015,24,45,62,171,62,Viman Nagar,287.4,Yellow Zone,31.00,1.41
05-01-2015,70,51,138,256,125,Magarpatta,476.5,Red Zone,69.00,3.14
07-01-2015,10,16,66,221,66,Baner,318.7,Red Zone,33.00,1.50
07-01-2015,23,26,62,175,62,Baner,278,Yellow Zone,31.00,1.41
08-01-2015,20,31,50,100,50,Viman Nagar,186.7,Green Zone,25.00,1.14
08-01-2015,9,11,65,221,65,Kharadi,313.8,Red Zone,32.50,1.48
09-01-2015,19,30,48,90,48,Kharadi,172.7,Green Zone,24.00,1.09
09-01-2015,9,12,65,221,65,Hinjewadi,314.5,Red Zone,32.50,1.48
10-01-2015,23,34,46,133,46,Koregaon Park,223,Yellow Zone,23.00,1.05
11-01-2015,9,14,78,221,78,Viman Nagar,327.6,Red Zone,39.00,1.77
11-01-2015,23,36,52,138,52,Magarpatta,235.3,Yellow Zone,26.00,1.18
12-01-2015,9,15,87,221,87,Baner,336.4,Red Zone,43.50,1.98
12-01-2015,12,29,55,98,55,Magarpatta,183.6,Green Zone,27.50,1.25
13-01-2015,9,11,87,221,87,Viman Nagar,333.6,Red Zone,43.50,1.98
14-01-2015,9,11,77,221,77,Baner,324.6,Red Zone,38.50,1.75
14-01-2015,11,29,39,100,39,Magarpatta,170.9,Green Zone,19.50,0.89
15-01-2015,9,12,72,221,72,Hinjewadi,320.8,Red Zone,36.00,1.64
15-01-2015,16,27,62,95,62,Kharadi,187.2,Green Zone,31.00,1.41
16-01-2015,9,12,54,221,54,Viman Nagar,304.6,Red Zone,27.00,1.23
16-01-2015,18,34,52,94,52,Viman Nagar,183,Green Zone,26.00,1.18
17-01-2015,9,15,58,221,58,Kharadi,310.3,Red Zone,29.00,1.32
17-01-2015,12,32,54,122,54,Koregaon Park,211.2,Yellow Zone,27.00,1.23
18-01-2015,13,27,50,86,50,Kharadi,165,Green Zone,25.00,1.14
19-01-2015,17,29,55,93,55,Baner,180.6,Green Zone,27.50,1.25
19-01-2015,8,11,68,221,68,Baner,316,Red Zone,34.00,1.55
20-01-2015,9,9,72,221,72,Kharadi,318.7,Red Zone,36.00,1.64
21-01-2015,9,49,71,221,71,Kharadi,345.8,Red Zone,35.50,1.61
21-01-2015,16,25,51,135,51,Viman Nagar,219.9,Yellow Zone,25.50,1.16
22-01-2015,9,49,77,221,77,Baner,351.2,Red Zone,38.50,1.75
23-01-2015,29,38,54,92,54,Hinjewadi,190.9,Green Zone,27.00,1.23
23-01-2015,25,34,63,143,63,Hinjewadi,250.3,Yellow Zone,31.50,1.43
23-01-2015,9,49,84,221,84,Koregaon Park,357.5,Red Zone,42.00,1.91
24-01-2015,14,56,146,221,131,Magarpatta,420.7,Red Zone,73.00,3.32
24-01-2015,23,33,155,368,137,Hinjewadi,578.9,Red Zone,77.50,3.52
25-01-2015,15,34,110,415,107,Koregaon Park,586.8,Red Zone,55.00,2.50
25-01-2015,9,20,158,221,139,Magarpatta,403.8,Red Zone,79.00,3.59
26-01-2015,28,84,125,361,117,Baner,582.4,Red Zone,62.50,2.84
26-01-2015,23,24,174,221,149,Magarpatta,428,Red Zone,87.00,3.95
27-01-2015,23,21,166,221,144,Baner,418.7,Red Zone,83.00,3.77
27-01-2015,27,55,89,265,89,Kharadi,423.6,Red Zone,44.50,2.02
28-01-2015,20,16,102,221,101,Magarpatta,356.1,Red Zone,51.00,2.32
29-01-2015,27,25,29,91,31,Hinjewadi,157.2,Green Zone,14.50,0.66
29-01-2015,12,16,83,221,83,Baner,335,Red Zone,41.50,1.89
30-01-2015,20,11,35,221,35,Kharadi,292.3,Yellow Zone,17.50,0.80
31-01-2015,20,9,75,221,75,Koregaon Park,326.9,Red Zone,37.50,1.70
31-01-2015,21,36,26,64,45,Viman Nagar,129.5,Green Zone,13.00,0.59
01-02-2015,8,10,63,221,63,Koregaon Park,310.8,Red Zone,31.50,1.43
01-02-2015,23,29,37,104,37,Hinjewadi,179.5,Green Zone,18.50,0.84
02-02-2015,11,40,77,221,77,Viman Nagar,345.9,Red Zone,38.50,1.75
03-02-2015,14,47,41,221,59,Magarpatta,319.9,Red Zone,20.50,0.93
03-02-2015,24,42,48,59,53,Kharadi,149.5,Green Zone,24.00,1.09
04-02-2015,13,29,161,354,141,Baner,561.1,Red Zone,80.50,3.66
05-02-2015,16,35,69,125,69,Hinjewadi,232.1,Yellow Zone,34.50,1.57
05-02-2015,11,38,80,221,80,Baner,347.2,Red Zone,40.00,1.82
07-02-2015,16,49,62,160,62,Viman Nagar,274.1,Yellow Zone,31.00,1.41
08-02-2015,11,44,98,221,98,Baner,367.6,Red Zone,49.00,2.23
09-02-2015,13,38,198,221,165,Baner,454.4,Red Zone,99.00,4.50
09-02-2015,21,35,191,292,161,Hinjewadi,528.1,Red Zone,95.50,4.34
09-02-2015,21,40,71,246,71,Magarpatta,373,Red Zone,35.50,1.61
09-02-2015,23,35,157,204,138,Viman Nagar,401.7,Red Zone,78.50,3.57
10-02-2015,12,34,87,221,87,Magarpatta,351.2,Red Zone,43.50,1.98
11-02-2015,31,40,94,188,94,Viman Nagar,334.9,Red Zone,47.00,2.14
11-02-2015,18,45,104,228,103,Koregaon Park,384.9,Red Zone,52.00,2.36
11-02-2015,26,30,77,132,77,Koregaon Park,248.5,Yellow Zone,38.50,1.75
11-02-2015,12,37,93,221,93,Koregaon Park,358.7,Red Zone,46.50,2.11
12-02-2015,11,34,81,221,81,Kharadi,345.3,Red Zone,40.50,1.84
13-02-2015,27,27,82,144,82,Kharadi,264.6,Yellow Zone,41.00,1.86
13-02-2015,12,46,87,221,87,Hinjewadi,359.6,Red Zone,43.50,1.98
14-02-2015,14,39,87,221,87,Kharadi,355.7,Red Zone,43.50,1.98
14-02-2015,13,40,82,204,82,Kharadi,332.7,Red Zone,41.00,1.86
15-02-2015,14,46,86,221,86,Hinjewadi,359.7,Red Zone,43.00,1.95
15-02-2015,15,31,63,169,63,Magarpatta,271.8,Yellow Zone,31.50,1.43
16-02-2015,13,37,61,221,61,Viman Nagar,330.4,Red Zone,30.50,1.39
16-02-2015,38,50,114,232,109,Koregaon Park,411.8,Red Zone,57.00,2.59
17-02-2015,13,37,64,221,64,Kharadi,333.1,Red Zone,32.00,1.45
18-02-2015,30,28,89,200,89,Hinjewadi,334.7,Red Zone,44.50,2.02
18-02-2015,15,39,77,221,77,Hinjewadi,347.2,Red Zone,38.50,1.75
19-02-2015,18,48,84,221,84,Hinjewadi,361.3,Red Zone,42.00,1.91
19-02-2015,23,30,136,285,124,Viman Nagar,468.4,Red Zone,68.00,3.09
20-02-2015,24,52,103,221,102,Magarpatta,384.2,Red Zone,51.50,2.34
20-02-2015,22,32,134,303,123,Koregaon Park,487.3,Red Zone,67.00,3.05
21-02-2015,22,64,144,371,129,Magarpatta,593.5,Red Zone,72.00,3.27
21-02-2015,28,102,116,221,122,Kharadi,432.9,Red Zone,58.00,2.64
22-02-2015,31,142,107,221,162,Kharadi,454.3,Red Zone,53.50,2.43
22-02-2015,26,54,102,299,101,Magarpatta,471.5,Red Zone,51.00,2.32
23-02-2015,62,38,156,329,137,Viman Nagar,559.9,Red Zone,78.00,3.55
23-02-2015,34,134,132,221,154,Kharadi,472.7,Red Zone,66.00,3.00
24-02-2015,29,35,126,294,117,Hinjewadi,475.8,Red Zone,63.00,2.86
24-02-2015,14,47,136,221,124,Magarpatta,405.4,Red Zone,68.00,3.09
25-02-2015,17,31,157,412,138,Koregaon Park,624.7,Red Zone,78.50,3.57
25-02-2015,10,19,146,221,131,Koregaon Park,392.8,Red Zone,73.00,3.32
26-02-2015,21,22,106,221,104,Baner,364.4,Red Zone,53.00,2.41
26-02-2015,32,39,89,234,89,Baner,380.8,Red Zone,44.50,2.02
27-02-2015,23,25,138,221,125,Baner,396.3,Red Zone,69.00,3.14
27-02-2015,32,41,91,280,91,Magarpatta,434.6,Red Zone,45.50,2.07
28-02-2015,18,13,93,221,93,Baner,344.9,Red Zone,46.50,2.11
28-02-2015,27,59,52,221,74,Magarpatta,344.7,Red Zone,26.00,1.18
01-03-2015,13,18,78,221,78,Hinjewadi,332.4,Red Zone,39.00,1.77
01-03-2015,23,19,31,86,31,Koregaon Park,147.3,Green Zone,15.50,0.70
02-03-2015,34,44,32,60,55,Hinjewadi,142.6,Green Zone,16.00,0.73
03-03-2015,20,49,73,221,73,Magarpatta,353.1,Red Zone,36.50,1.66
03-03-2015,21,38,37,119,48,Koregaon Park,201.3,Yellow Zone,18.50,0.84
04-03-2015,31,31,42,101,42,Koregaon Park,186.1,Green Zone,21.00,0.95
05-03-2015,10,35,78,221,78,Kharadi,342.8,Red Zone,39.00,1.77
06-03-2015,13,27,16,221,34,Magarpatta,282.9,Yellow Zone,8.00,0.36
07-03-2015,36,49,147,260,131,Baner,470.6,Red Zone,73.50,3.34
08-03-2015,12,58,37,221,73,Koregaon Park,323,Red Zone,18.50,0.84
08-03-2015,12,48,55,132,60,Baner,234.3,Yellow Zone,27.50,1.25
09-03-2015,11,37,90,138,90,Koregaon Park,264.2,Yellow Zone,45.00,2.05
09-03-2015,13,64,68,221,80,Magarpatta,355.6,Red Zone,34.00,1.55
10-03-2015,15,85,52,221,105,Viman Nagar,356.9,Red Zone,26.00,1.18
10-03-2015,26,40,36,94,50,Koregaon Park,176.8,Green Zone,18.00,0.82
11-03-2015,17,33,68,138,68,Hinjewadi,244.6,Yellow Zone,34.00,1.55
11-03-2015,15,84,48,221,104,Baner,352.6,Red Zone,24.00,1.09
12-03-2015,11,27,51,135,51,Viman Nagar,218.8,Yellow Zone,25.50,1.16
13-03-2015,29,50,73,152,73,Hinjewadi,282.4,Yellow Zone,36.50,1.66
14-03-2015,14,40,115,224,110,Kharadi,384.9,Red Zone,57.50,2.61
15-03-2015,15,45,49,143,56,Kharadi,240.4,Yellow Zone,24.50,1.11
16-03-2015,31,27,77,186,77,Baner,308.3,Red Zone,38.50,1.75
17-03-2015,40,20,116,178,111,Hinjewadi,334.2,Red Zone,58.00,2.64
18-03-2015,20,46,100,259,100,Baner,417.1,Red Zone,50.00,2.27
19-03-2015,24,47,113,186,109,Viman Nagar,351.2,Red Zone,56.50,2.57
20-03-2015,43,65,138,271,125,Koregaon Park,489.3,Red Zone,69.00,3.14
22-03-2015,14,42,107,235,105,Kharadi,391.2,Red Zone,53.50,2.43
22-03-2015,21,45,123,276,115,Kharadi,456.3,Red Zone,61.50,2.80
23-03-2015,48,44,115,352,110,Baner,545.5,Red Zone,57.50,2.61
24-03-2015,25,38,88,217,88,Kharadi,357,Red Zone,44.00,2.00
26-03-2015,13,63,113,348,109,Hinjewadi,535.1,Red Zone,56.50,2.57
26-03-2015,13,36,115,221,110,Baner,378.3,Red Zone,57.50,2.61
27-03-2015,14,30,77,296,77,Magarpatta,422.9,Red Zone,38.50,1.75
27-03-2015,10,26,151,221,134,Kharadi,402.2,Red Zone,75.50,3.43
28-03-2015,41,74,98,331,98,Viman Nagar,524.6,Red Zone,49.00,2.23
29-03-2015,23,18,136,221,124,Baner,389.6,Red Zone,68.00,3.09
30-03-2015,18,17,104,221,103,Magarpatta,357.6,Red Zone,52.00,2.36
30-03-2015,36,39,126,420,117,Baner,620.7,Red Zone,63.00,2.86
31-03-2015,12,16,82,221,82,Baner,334.1,Red Zone,41.00,1.86
31-03-2015,24,35,50,167,50,Magarpatta,265.2,Yellow Zone,25.00,1.14
01-04-2015,39,38,42,118,48,Baner,213.7,Yellow Zone,21.00,0.95
02-04-2015,20,49,69,221,69,Baner,349.5,Red Zone,34.50,1.57
02-04-2015,14,31,23,71,39,Magarpatta,127.5,Green Zone,11.50,0.52
03-04-2015,18,32,61,128,61,Koregaon Park,227.1,Yellow Zone,30.50,1.39
04-04-2015,11,41,89,221,89,Baner,357.4,Red Zone,44.50,2.02
04-04-2015,14,53,66,152,66,Viman Nagar,270.7,Yellow Zone,33.00,1.50
05-04-2015,12,36,15,221,45,Magarpatta,287.8,Yellow Zone,7.50,0.34
06-04-2015,75,53,197,352,165,Kharadi,639.1,Red Zone,98.50,4.48
08-04-2015,45,39,160,326,140,Magarpatta,552.4,Red Zone,80.00,3.64
09-04-2015,48,50,140,233,127,Hinjewadi,441.3,Red Zone,70.00,3.18
10-04-2015,99,58,137,323,125,Magarpatta,568.7,Red Zone,68.50,3.11
11-04-2015,46,39,133,315,122,Koregaon Park,516.5,Red Zone,66.50,3.02
12-04-2015,39,34,115,180,110,Kharadi,344.8,Red Zone,57.50,2.61
13-04-2015,95,25,101,207,105,Magarpatta,383.6,Red Zone,50.50,2.30
15-04-2015,43,35,156,369,137,Viman Nagar,592.3,Red Zone,78.00,3.55
16-04-2015,41,51,115,212,110,Magarpatta,392.9,Red Zone,57.50,2.61
17-04-2015,99,25,149,256,133,Hinjewadi,482.7,Red Zone,74.50,3.39
18-04-2015,21,20,164,310,143,Kharadi,513.1,Red Zone,82.00,3.73
20-04-2015,69,57,204,340,169,Magarpatta,632,Red Zone,102.00,4.64
22-04-2015,18,35,111,237,107,Hinjewadi,394.1,Red Zone,55.50,2.52
23-04-2015,29,49,95,220,95,Hinjewadi,376.3,Red Zone,47.50,2.16
24-04-2015,79,40,122,273,115,Kharadi,477.6,Red Zone,61.00,2.77
25-04-2015,15,33,181,322,154,Hinjewadi,547.7,Red Zone,90.50,4.11
26-04-2015,31,34,103,189,102,Kharadi,339.9,Red Zone,51.50,2.34
27-04-2015,11,73,189,221,159,Baner,469.8,Red Zone,94.50,4.30
27-04-2015,13,26,139,275,126,Hinjewadi,452.3,Red Zone,69.50,3.16
28-04-2015,14,67,190,221,160,Baner,468,Red Zone,95.00,4.32
28-04-2015,49,49,109,264,106,Kharadi,447.3,Red Zone,54.50,2.48
29-04-2015,4,31,132,221,121,Magarpatta,385.6,Red Zone,66.00,3.00
29-04-2015,15,19,54,195,54,Magarpatta,283.9,Yellow Zone,27.00,1.23
30-04-2015,20,23,109,221,106,Viman Nagar,367.3,Red Zone,54.50,2.48
30-04-2015,31,26,61,166,61,Viman Nagar,271.2,Yellow Zone,30.50,1.39
01-05-2015,4,28,58,221,58,Baner,316.9,Red Zone,29.00,1.32
01-05-2015,44,39,40,175,55,Kharadi,277.8,Yellow Zone,20.00,0.91
02-05-2015,11,19,31,68,31,Magarpatta,121.5,Green Zone,15.50,0.70
02-05-2015,10,26,107,221,105,Hinjewadi,362.6,Red Zone,53.50,2.43
03-05-2015,12,27,49,221,49,Hinjewadi,312.1,Red Zone,24.50,1.11
04-05-2015,15,21,48,221,48,Hinjewadi,308.5,Red Zone,24.00,1.09
04-05-2015,15,31,35,87,39,Baner,156.4,Green Zone,17.50,0.80
05-05-2015,33,54,78,257,78,Koregaon Park,407.2,Red Zone,39.00,1.77
05-05-2015,20,28,136,221,124,Koregaon Park,395.1,Red Zone,68.00,3.09
06-05-2015,26,46,187,221,158,Kharadi,456.6,Red Zone,93.50,4.25
06-05-2015,18,61,109,323,106,Koregaon Park,505.1,Red Zone,54.50,2.48
07-05-2015,12,38,159,221,139,Hinjewadi,418.8,Red Zone,79.50,3.61
08-05-2015,60,41,88,191,88,Kharadi,348,Red Zone,44.00,2.00
09-05-2015,23,48,139,362,126,Hinjewadi,568.4,Red Zone,69.50,3.16
10-05-2015,39,58,114,205,109,Viman Nagar,388.2,Red Zone,57.00,2.59
11-05-2015,86,41,121,222,114,Viman Nagar,424.8,Red Zone,60.50,2.75
12-05-2015,11,54,142,221,128,Koregaon Park,414.2,Red Zone,71.00,3.23
13-05-2015,23,54,135,309,123,Kharadi,510.7,Red Zone,67.50,3.07
13-05-2015,19,106,181,221,154,Baner,489.7,Red Zone,90.50,4.11
14-05-2015,22,142,216,221,177,Baner,547.9,Red Zone,108.00,4.91
14-05-2015,32,51,131,272,121,Koregaon Park,468.8,Red Zone,65.50,2.98
15-05-2015,195,45,159,316,139,Koregaon Park,619.7,Red Zone,79.50,3.61
15-05-2015,20,118,211,221,174,Viman Nagar,525.6,Red Zone,105.50,4.80
16-05-2015,22,142,230,221,187,Baner,560.5,Red Zone,115.00,5.23
16-05-2015,25,48,175,393,150,Magarpatta,635.9,Red Zone,87.50,3.98
17-05-2015,29,34,124,254,116,Koregaon Park,429.3,Red Zone,62.00,2.82
17-05-2015,21,122,198,221,165,Hinjewadi,517.2,Red Zone,99.00,4.50
18-05-2015,19,112,183,221,155,Baner,495.7,Red Zone,91.50,4.16
18-05-2015,86,41,170,389,147,Koregaon Park,652.6,Red Zone,85.00,3.86
19-05-2015,18,80,164,221,143,Viman Nagar,455.7,Red Zone,82.00,3.73
20-05-2015,20,133,216,221,177,Kharadi,540.6,Red Zone,108.00,4.91
20-05-2015,15,49,162,336,141,Magarpatta,557.2,Red Zone,81.00,3.68
21-05-2015,13,88,167,221,145,Baner,461.5,Red Zone,83.50,3.80
21-05-2015,18,47,126,273,117,Magarpatta,455.6,Red Zone,63.00,2.86
22-05-2015,89,51,164,344,143,Hinjewadi,606.2,Red Zone,82.00,3.73
22-05-2015,22,155,236,221,191,Koregaon Park,575,Red Zone,118.00,5.36
23-05-2015,20,130,251,221,201,Koregaon Park,570,Red Zone,125.50,5.70
23-05-2015,16,50,151,312,134,Magarpatta,522.1,Red Zone,75.50,3.43
24-05-2015,101,62,202,422,168,Hinjewadi,739.9,Red Zone,101.00,4.59
24-05-2015,18,124,210,221,173,Hinjewadi,527.9,Red Zone,105.00,4.77
24-05-2015,23,53,142,254,128,Magarpatta,455.8,Red Zone,71.00,3.23
25-05-2015,20,145,261,221,211,Viman Nagar,589.5,Red Zone,130.50,5.93
25-05-2015,14,56,154,319,136,Viman Nagar,535.7,Red Zone,77.00,3.50
26-05-2015,46,46,166,324,144,Kharadi,561,Red Zone,83.00,3.77
26-05-2015,17,101,224,221,183,Baner,523.9,Red Zone,112.00,5.09
27-05-2015,83,38,121,255,114,Baner,457.5,Red Zone,60.50,2.75
28-05-2015,18,47,119,256,113,Magarpatta,430.6,Red Zone,59.50,2.70
28-05-2015,12,66,186,221,157,Magarpatta,462.7,Red Zone,93.00,4.23
29-05-2015,13,77,163,221,142,Magarpatta,450.2,Red Zone,81.50,3.70
30-05-2015,40,39,73,240,73,Koregaon Park,377,Red Zone,36.50,1.66
30-05-2015,31,36,170,495,147,Hinjewadi,738.2,Red Zone,85.00,3.86
30-05-2015,40,39,73,240,73,Koregaon Park,377,Red Zone,36.50,1.66
30-05-2015,4,33,168,221,145,Koregaon Park,419.4,Red Zone,84.00,3.82
31-05-2015,20,29,98,221,98,Viman Nagar,361.6,Red Zone,49.00,2.23
